row,col,x,y,albedo_mean_1km,delta_lst_1km
17,1,677500.0,4920500.0,0.18240781128406525,6.420000076293945
17,2,678500.0,4920500.0,0.18844611942768097,6.551818370819092
17,3,679500.0,4920500.0,0.19606921076774597,7.648333549499512
17,4,680500.0,4920500.0,0.181707963347435,8.425000190734863
17,5,681500.0,4920500.0,0.16912584006786346,8.03499984741211
17,6,682500.0,4920500.0,0.16678693890571594,6.293636322021484
17,7,683500.0,4920500.0,0.17449133098125458,6.011666774749756
17,8,684500.0,4920500.0,0.19494256377220154,7.226666450500488
17,9,685500.0,4920500.0,0.16975510120391846,8.423333168029785
17,10,686500.0,4920500.0,0.1768203228712082,9.274999618530273
17,11,687500.0,4920500.0,0.17280888557434082,9.391666412353516
17,12,688500.0,4920500.0,0.1843525767326355,9.183333396911621
17,13,689500.0,4920500.0,0.17049606144428253,9.041666984558105
17,14,690500.0,4920500.0,0.16469445824623108,8.676666259765625
17,15,691500.0,4920500.0,0.1615598499774933,8.056666374206543
17,16,692500.0,4920500.0,0.177663192152977,7.65969705581665
17,17,693500.0,4920500.0,0.166446253657341,7.859848499298096
17,18,694500.0,4920500.0,0.15511967241764069,7.135909080505371
